ID,Source,TMC,Severity,Start_Time,End_Time,Latitude,Longitude,End_Lat,End_Lng,Distance(mi),EventSeverity,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-757403,MapQuest,201,2,5/31/2020 10:18,5/31/2020 11:06,41.823917,-71.433922,,,0.0,Right lane closed due to accident on US-6 Huntington Expy Eastbound at Atwells Ave.,,RI-10 S,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,5/31/2020 9:51,64.0,64.0,40.0,29.94,10.0,N,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757404,MapQuest,241,3,5/31/2020 11:44,5/31/2020 12:28,41.875713,-71.382683,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exits 27 28 29 George St.,102.0,Main St,L,Pawtucket,Providence,RI,02860-4107,US,US/Eastern,KSFZ,5/31/2020 11:56,62.0,62.0,38.0,29.54,10.0,N,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757405,MapQuest,201,3,5/31/2020 13:31,5/31/2020 14:00,41.86644,-71.402428,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exit 26 Thurston St.,,I-95 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/31/2020 13:56,65.0,65.0,36.0,29.52,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757684,MapQuest,201,2,6/1/2020 8:34,6/1/2020 9:49,41.87188,-71.413933,,,0.0,Accident on Fairview Ave Westbound between Columbia Ave and RI-126 Smithfield Ave.,198.0,Fairview Ave,L,Pawtucket,Providence,RI,02860-2506,US,US/Eastern,KSFZ,6/1/2020 8:56,52.0,52.0,54.0,29.71,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757685,MapQuest,201,2,6/1/2020 8:39,6/1/2020 9:39,41.862831,-71.388252,,,0.150000006,Accident on East Ave Southbound between Cambria Ct and Sayles Ave.,565.0,East Ave,R,Pawtucket,Providence,RI,02860-5705,US,US/Eastern,KSFZ,6/1/2020 8:56,52.0,52.0,54.0,29.71,10.0,NNE,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757687,MapQuest,201,2,6/1/2020 11:20,6/1/2020 15:37,41.8111,-71.358818,,,0.0,Accident on RI-1A Warren Ave at RI-114 Pawtucket Ave.,2356.0,Pawtucket Ave,L,East Providence,Providence,RI,02914-2901,US,US/Eastern,KPVD,6/1/2020 10:51,61.0,61.0,35.0,30.12,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-757690,MapQuest,201,2,6/1/2020 16:37,6/1/2020 17:07,41.823475,-71.419296,,,0.0,Accident on I-95 Southbound at Exit 21 Service Road 7.,,Aborn St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,6/1/2020 16:51,64.0,64.0,30.0,30.0,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757692,MapQuest,201,3,6/1/2020 21:15,6/1/2020 21:45,41.840019,-71.411263,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,6/1/2020 20:56,53.0,53.0,59.0,29.61,10.0,NW,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-759013,MapQuest,201,3,6/2/2020 13:36,6/2/2020 15:36,41.72961,-71.456856,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Southbound at Exit 13 Airport Connector Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,6/2/2020 13:51,69.0,69.0,49.0,29.89,10.0,WSW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-759014,MapQuest,201,2,6/2/2020 17:25,6/2/2020 17:54,41.740131,-71.430389,,,0.419999987,Accident on exit ramp from RI-37 Eastbound at Exits 5A 5B to Post Rd Eastbound.,183.0,Minnesota Ave,L,Warwick,Kent,RI,02888-6010,US,US/Eastern,KPVD,6/2/2020 17:51,69.0,69.0,45.0,29.79,10.0,SW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760129,MapQuest,201,2,6/3/2020 6:50,6/3/2020 7:50,41.764542,-71.425453,,,0.639999986,Accident on US-1 Elmwood Ave Northbound between 2nd Ave and 3rd Ave.,1605.0,Elmwood Ave,R,Cranston,Providence,RI,02910-4935,US,US/Eastern,KPVD,6/3/2020 6:51,61.0,61.0,83.0,29.6,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760130,MapQuest,241,3,6/3/2020 7:33,6/3/2020 8:17,41.875828,-71.379822,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 29 US-1.,,I-95 S,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,6/3/2020 7:56,61.0,61.0,78.0,29.18,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760133,MapQuest,201,2,6/3/2020 8:30,6/3/2020 10:02,41.782902,-71.44754,,,0.050000001,Accident on RI-12 Park Ave Westbound between Jordan Ave and Egan Rd.,1.0,Egan Rd,R,Cranston,Providence,RI,02910-3107,US,US/Eastern,KPVD,6/3/2020 8:51,68.0,68.0,65.0,29.57,10.0,S,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760151,MapQuest,201,3,6/3/2020 19:42,6/3/2020 21:11,41.873333,-71.38356,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exit 28 / School St.,,US-1 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,6/3/2020 19:56,73.0,73.0,71.0,29.11,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760171,MapQuest,201,2,6/3/2020 8:49,6/3/2020 10:34,41.826557,-71.672432,,,0.0,Accident on US-6 near RI-102 Chopmist Hill Rd.,,US-6 W,R,North Scituate,Providence,RI,2857,US,US/Eastern,KSFZ,6/3/2020 8:56,65.0,65.0,70.0,29.16,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760261,MapQuest,201,3,6/3/2020 14:51,6/3/2020 15:36,41.696976,-71.475754,,,0.0,Accident on I-95 Southbound at RI-117.,,I-95 S,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,6/3/2020 14:51,76.0,76.0,64.0,29.49,10.0,W,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-761425,MapQuest,201,3,4/30/2020 21:14,4/30/2020 21:43,41.825729,-71.419891,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exits 22A-B-C 22C-B-A US-6 Huntington Expy.,,US-6 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,4/30/2020 20:51,51.0,51.0,89.0,30.03,8.0,SSE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-761553,MapQuest,201,3,4/30/2020 8:04,4/30/2020 9:03,41.659672,-71.54744,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 7 New London Tpke.,,New London Tpke,R,West Greenwich,Kent,RI,2817,US,US/Eastern,KOQU,4/30/2020 7:50,45.0,36.0,93.0,30.28,6.0,SE,23.0,,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-762796,MapQuest,201,3,5/1/2020 6:42,5/1/2020 7:41,41.818054,-71.396523,,,0.0,Right lane blocked due to accident on I-195 Westbound at Exit 2 Main St.,,I-195 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/1/2020 6:51,54.0,54.0,97.0,29.74,2.0,S,6.0,0.18,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-762804,MapQuest,201,3,5/1/2020 7:43,5/1/2020 8:13,41.818195,-71.39399,,,0.0,Center lane blocked due to accident on I-195 Eastbound at Exit 2 India St.,169.0,India St,R,Providence,Providence,RI,02903-4345,US,US/Eastern,KPVD,5/1/2020 7:49,54.0,54.0,100.0,29.73,2.0,S,6.0,0.17,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-762806,MapQuest,201,3,5/1/2020 7:52,5/1/2020 8:22,41.893009,-71.377457,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exit 30 Roosevelt Ave.,,Roosevelt Ave,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/1/2020 7:56,54.0,54.0,97.0,29.32,9.0,VAR,5.0,0.11,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-762817,MapQuest,201,3,5/1/2020 11:34,5/1/2020 12:03,41.855541,-71.406563,,,0.0,Left lane blocked due to accident on I-95 Southbound at I-95 Exits 25.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/1/2020 11:56,55.0,55.0,100.0,29.24,3.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-762846,MapQuest,201,2,5/1/2020 4:27,5/1/2020 4:57,41.942574,-71.47538,,,0.0,Right hand shoulder blocked due to accident on RI-146 Eddie Dowling Hwy Northbound at I-295 .,,Eddie Dowling Hwy S,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,5/1/2020 4:56,53.0,53.0,100.0,29.36,3.0,S,9.0,0.27,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-762956,MapQuest,201,2,5/1/2020 7:32,5/1/2020 9:32,41.581196,-71.503235,,,0.0,Left hand shoulder blocked due to accident on RI-4 Northbound at RI-102 Ten Rod Rd.,,Ten Rod Rd,R,North Kingstown,Washington,RI,2852,US,US/Eastern,KOQU,5/1/2020 7:50,54.0,54.0,100.0,29.75,2.0,SE,12.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-764540,MapQuest,201,3,5/5/2020 15:27,5/5/2020 16:11,41.885681,-71.378708,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exits 29 30 Fountain St.,,I-95 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/5/2020 15:56,58.0,58.0,32.0,29.32,10.0,NW,15.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-764541,MapQuest,201,3,5/5/2020 16:03,5/5/2020 16:33,41.875713,-71.382683,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exits 27 28 29 George St.,102.0,Main St,L,Pawtucket,Providence,RI,02860-4107,US,US/Eastern,KSFZ,5/5/2020 15:56,58.0,58.0,32.0,29.32,10.0,NW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-764546,MapQuest,201,3,5/5/2020 20:43,5/5/2020 21:31,41.814693,-71.411636,,,1.309999943,Right lane blocked due to accident on I-95 Southbound between Exit 21 Service Road 7 and Exit 19 Borden St.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/5/2020 20:51,54.0,54.0,37.0,29.83,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-764547,MapQuest,201,4,5/5/2020 22:01,5/5/2020 23:30,41.87006,-71.400383,,,0.0,Left left-center and center lane blocked due to accident on I-95 Northbound from Exit 26 Thurston St to Quincy Ave.,,I-95 S,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/5/2020 21:56,49.0,45.0,48.0,29.46,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-765475,MapQuest,201,3,5/6/2020 16:35,5/6/2020 17:34,41.816814,-71.399605,,,0.0,Right lane blocked due to accident on I-195 Westbound at exit 1C.,,I-195 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/6/2020 16:51,53.0,53.0,50.0,29.73,10.0,SE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-766186,MapQuest,201,2,5/7/2020 6:25,5/7/2020 7:25,41.870312,-71.417702,,,0.0,Accident on RI-15 Mineral Spring Ave at Power Rd.,332.0,Power Rd,L,Pawtucket,Providence,RI,02860-3329,US,US/Eastern,KSFZ,5/7/2020 5:56,37.0,37.0,100.0,29.21,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-766192,MapQuest-Bing,241,3,5/7/2020 8:51,5/7/2020 10:52,41.83242,-71.41703,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at RI-146.,,I-95 N,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,5/7/2020 8:56,49.0,46.0,69.0,29.22,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-766195,MapQuest,201,3,5/7/2020 15:33,5/7/2020 16:03,41.840019,-71.411263,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/7/2020 15:56,60.0,60.0,20.0,29.19,10.0,WNW,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-766197,MapQuest,201,3,5/7/2020 15:52,5/7/2020 16:51,41.826641,-71.41906,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exits 22A-B-C 22C-B-A US-6 Huntington Expy.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/7/2020 15:51,63.0,63.0,23.0,29.61,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-766198,MapQuest,201,3,5/7/2020 16:02,5/7/2020 17:01,41.825729,-71.419891,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exits 22A-B-C 22C-B-A US-6 Huntington Expy.,,US-6 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/7/2020 15:51,63.0,63.0,23.0,29.61,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-766199,MapQuest-Bing,201,2,5/7/2020 16:01,5/7/2020 17:00,41.934566,-71.466217,,,0.0,Right lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at RI-116.,,Eddie Dowling Hwy S,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,5/7/2020 15:56,60.0,60.0,20.0,29.19,10.0,WNW,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-766200,MapQuest,201,3,5/7/2020 16:53,5/7/2020 17:53,41.823475,-71.419296,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exit 21 Service Road 7.,,Aborn St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/7/2020 16:51,64.0,64.0,18.0,29.6,10.0,WNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-767306,MapQuest,201,3,5/8/2020 13:25,5/8/2020 14:09,41.781845,-71.423515,,,0.0,Right and right center lane blocked due to accident on I-95 Southbound at Exit 16 RI-10 Exits 1 2B 2B-A.,,RI-10 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,5/8/2020 13:51,57.0,57.0,27.0,29.72,10.0,W,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-767307,MapQuest,241,3,5/8/2020 14:03,5/8/2020 15:17,41.781845,-71.423515,,,0.0,Lane blocked due to accident on I-95 Southbound at Exit 16 RI-10 Exits 1 2B 2B-A.,,RI-10 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,5/8/2020 13:51,57.0,57.0,27.0,29.72,10.0,W,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-768673,MapQuest,241,2,5/9/2020 13:26,5/9/2020 16:46,41.49464,-71.456413,,,0.0,Lane blocked due to accident on US-1 Tower Hill Rd Southbound at RI-138 Mooresfield Rd.,,Tower Hill Rd,R,Saunderstown,Washington,RI,2874,US,US/Eastern,KOQU,5/9/2020 13:50,46.0,38.0,29.0,29.66,10.0,NW,25.0,,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-769268,MapQuest,241,3,5/11/2020 6:32,5/11/2020 8:03,41.873371,-71.383293,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 28 RI-114.,,US-1 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/11/2020 6:56,44.0,44.0,93.0,29.44,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-769271,MapQuest,241,3,5/11/2020 9:27,5/11/2020 9:57,41.81337,-71.408691,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Southbound at Exit 20 I-195.,111.0,Crary St,R,Providence,Providence,RI,02903-4920,US,US/Eastern,KPVD,5/11/2020 9:51,55.0,55.0,69.0,29.82,10.0,SSE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-769281,MapQuest-Bing,201,3,5/11/2020 18:29,5/11/2020 19:45,41.879791,-71.377907,,,0.0,Left and center lane blocked due to accident on I-95 Northbound at Exit 29.,,US-1 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/11/2020 18:15,46.0,41.0,87.0,29.28,7.0,W,12.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-769392,MapQuest,241,2,5/11/2020 7:58,5/11/2020 8:41,41.614193,-71.492821,,,0.0,Right lane blocked due to accident on RI-4 Southbound at Exit 6 RI-2 County Trl.,,RI-4 S,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,5/11/2020 7:51,51.0,51.0,77.0,29.85,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-769394,MapQuest,201,2,5/11/2020 8:06,5/11/2020 9:38,41.363281,-71.81987,,,0.150000006,Accident on East Ave Southbound between State St and Wells St.,48.0,East Ave,R,Westerly,Washington,RI,02891-3108,US,US/Eastern,KWST,5/11/2020 7:53,53.0,53.0,69.0,29.82,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-770488,MapQuest,241,3,5/12/2020 9:11,5/12/2020 9:40,41.893009,-71.377457,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 30 East St.,,Roosevelt Ave,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/12/2020 8:56,46.0,41.0,61.0,29.42,10.0,NW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-771736,MapQuest,201,2,5/13/2020 8:09,5/13/2020 8:54,41.817329,-71.448372,,,0.0,Right hand shoulder blocked due to accident on US-6 Eastbound at Hartford Ave.,,US-6 W,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,5/13/2020 7:51,44.0,38.0,51.0,30.18,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-771750,MapQuest,201,3,5/13/2020 21:48,5/13/2020 23:17,41.842857,-71.410896,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exits 24/ Branch Ave.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/13/2020 21:56,49.0,46.0,38.0,29.76,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-772921,MapQuest,201,2,5/14/2020 10:23,5/14/2020 11:08,41.819248,-71.389572,,,0.0,Right hand shoulder blocked due to accident on I-195 Eastbound at Exit 3 Gano St.,,I-195 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/14/2020 10:51,63.0,63.0,24.0,30.22,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-772937,MapQuest,201,2,5/14/2020 21:16,5/14/2020 21:45,41.806412,-71.457092,,,0.0,Accident on Pocasset Ave at Union Ave.,556.0,Union Ave,L,Providence,Providence,RI,02909-4823,US,US/Eastern,KPVD,5/14/2020 20:51,58.0,58.0,46.0,30.06,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-772965,MapQuest,201,3,5/14/2020 16:38,5/14/2020 17:38,41.78891,-71.505981,,,0.0,Left lane blocked due to accident on I-295 Northbound at Exit 6 RI-14 Plainfield Pike.,,Plainfield Pike,R,Johnston,Providence,RI,2919,US,US/Eastern,KSFZ,5/14/2020 16:56,69.0,69.0,17.0,29.61,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-773043,MapQuest,201,2,5/14/2020 9:21,5/14/2020 10:53,41.747002,-71.341362,,,0.0,Accident on Lincoln Ave at Washington Rd.,206.0,Washington Rd,L,Barrington,Bristol,RI,02806-1843,US,US/Eastern,KPVD,5/14/2020 9:51,61.0,61.0,24.0,30.24,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-774121,MapQuest,241,2,5/15/2020 4:03,5/15/2020 6:06,41.806911,-71.440453,,,0.0,Left and right lane blocked and right hand shoulder blocked due to accident on RI-10 Huntington Expy Northbound at Union Avenue.,123.0,Salvati Way,L,Providence,Providence,RI,02909-2345,US,US/Eastern,KPVD,5/15/2020 3:51,51.0,51.0,96.0,29.98,9.0,S,5.0,0.02,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-774123,MapQuest,201,2,5/15/2020 6:47,5/15/2020 7:48,41.775509,-71.434067,,,0.0,Accident on Grace St Southbound between Auburn St and Clarence St.,172.0,Grace St,L,Cranston,Providence,RI,02910-3510,US,US/Eastern,KPVD,5/15/2020 6:51,51.0,51.0,100.0,29.94,4.0,S,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-774124,MapQuest,241,3,5/15/2020 8:03,5/15/2020 8:32,41.781845,-71.423515,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exit 16 RI-10.,,RI-10 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,5/15/2020 7:51,53.0,53.0,96.0,29.94,4.0,S,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-774128,MapQuest,201,2,5/15/2020 10:33,5/15/2020 11:48,41.867981,-71.377792,,,0.0,Accident on Beechwood Ave at RI-114 School St.,1.0,Beechwood Ave,R,Pawtucket,Providence,RI,02860-5407,US,US/Eastern,KSFZ,5/15/2020 10:24,59.0,59.0,88.0,29.51,10.0,W,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-774130,MapQuest,201,3,5/15/2020 16:05,5/15/2020 16:35,41.840019,-71.411263,,,0.0,Right-center and right lane blocked due to accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/15/2020 15:56,74.0,74.0,62.0,29.4,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
